study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
gip,W18,Page 68,0,"Sie sind [expCH18001 = 1a, 2ai, 2aii, 2aiii:einer der beiden Geringverdiener] [expCH18001 = 1b, 2bi, 2bii, 2biii:der Reiche] in Ihrem Heimatland.

Was glauben Sie, für welchen Steuersatz [expCH18001 = 1a, 2ai, 2aii, 2aiii: der Reiche stimmt?] [expCH18001 = 1b, 2bi, 2bii, 2biii:die Geringverdiener stimmen?]
[expCH18001 = 1a, 1b:
Reicher: 90 (Einkommen vor Steuern), 80 (Einkommen nach Steuern Steuersatz: „Niedrig“), 70 (Einkommen nach Steuern Steuersatz: „Mittel“), 50 (Einkommen nach Steuern Steuersatz: „Hoch“)
Geringverdiener 1: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“), 30 (Einkommen nach Steuern Steuersatz: „Mittel“), 40 (Einkommen nach Steuern Steuersatz: „Hoch“)
Geringverdiener 2: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“), 30 (Einkommen nach Steuern Steuersatz: „Mittel“), 40 (Einkommen nach Steuern Steuersatz: „Hoch“)]
[expCH18001 = 2ai, 2bi:
Reicher: 90 (Einkommen vor Steuern), 80 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 65 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 70 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 65 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 50 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 65 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 1: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 2: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)]
[expCH18001 = 2aii, 2bii:
Reicher: 90 (Einkommen vor Steuern), 80 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 55 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 70 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 55 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 50 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 55 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 1: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 2: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)]
[expCH18001 = 2aiii, 2biii:
Reicher: 90 (Einkommen vor Steuern), 80 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 35 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 70 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 35 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 50 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 35 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 1: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 2: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)]",,1-3-steuersatz-wahl,,,,,,,,cat
gip,W18,Page 69,0,"Sie sind [expCH18001 = 2ai, 2aii, 2aiii:einer der beiden Geringverdiener] [expCH18001 = 2bi, 2bii, 2biii:der Reiche] in Ihrem Heimatland.

[expCH18001 = 2ai, 2aii, 2aiii: Glauben Sie, dass der Reiche im Heimatland bleibt und die Steuer zahlt oder wird er ins Ausland umziehen? Beachten Sie, dass der Steuersatz im Ausland [expCH18001 = 2ai:„Niedrig“] [expCH18001 = 2aii:„Mittel“] [EDV: wenn expCH18001 = 2aiii:„Hoch“] ist und ein Umzug den Reichen 15 Zaster kostet.]
[expCH18001 = 2bi, 2bii, 2biii:Werden Sie in den folgenden Situationen im Heimatland bleiben und die Steuer zahlen oder werden Sie ins Ausland umziehen und dort die Steuer zahlen? Beachten Sie, dass der Steuersatz im Ausland [expCH18001 = 2bi:„Niedrig“] [expCH18001 = 2bii:„Mittel“] [EDV: wenn expCH18001 = 2biii:„Hoch“] ist und ein Umzug Sie 15 Zaster kostet.]",,,Bitte wählen Sie eine Antwort für jede Aussage aus.,,Bitte wählen Sie eine Antwort für jede Aussage aus.,,"expCH18001 = 2ai, 2aii, 2aiii, 2bi, 2bii, 2biii",,,txt
gip,W18,Page 69,1,"[expCH18001 = 2ai, 2aii, 2aiii: Der Reiche wird ins Ausland umziehen, wenn der Steuersatz im Heimatland „Hoch“ ist.] [expCH18001 = 2bi, 2bii, 2biii:
Ich ziehe um, wenn der Steuersatz im Heimatland „Hoch“ ist.]
[expCH18001 = 2ai, 2bi:
Reicher: 90 (Einkommen vor Steuern), 80 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 65 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 70 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 65 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 50 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 65 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 1: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 2: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)]",,1-2-ja-nein,,,,,,,,cat
gip,W18,Page 69,2,"[expCH18001 = 2ai, 2aii, 2aiii: Der Reiche wird ins Ausland umziehen, wenn der Steuersatz im Heimatland „Mittel“ ist.] [expCH18001 = 2bi, 2bii, 2biii: Ich ziehe um, wenn der Steuersatz im Heimatland „Mittel“ ist.]
[expCH18001 = 2aii, 2bii:
Reicher: 90 (Einkommen vor Steuern), 80 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 55 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 70 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 55 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 50 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 55 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 1: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 2: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)]",,1-2-ja-nein,,,,,,,,cat
gip,W18,Page 69,3,"[expCH18001 = 2ai, 2aii, 2aiii: Der Reiche wird ins Ausland umziehen, wenn der Steuersatz im Heimatland „Niedrig“ ist.]
[expCH18001 = 2bi, 2bii, 2biii: Ich ziehe um, wenn der Steuersatz im Heimatland „Niedrig“ ist.]
[expCH18001 = 2aiii, 2biii:
Reicher: 90 (Einkommen vor Steuern), 80 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 35 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 70 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 35 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 50 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 35 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 1: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)
Geringverdiener 2: 20 (Einkommen vor Steuern), 25 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Niedrig“ Umzug: Ja), 30 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Mittel“ Umzug: Ja), 40 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Nein), 20 (Einkommen nach Steuern Steuersatz: „Hoch“ Umzug: Ja)]",,1-2-ja-nein,,,,,,,,cat
gip,W18,Page 70,0,"Vielen herzlichen Dank für Ihre Teilnahme an dem Experiment. 
Wir werden, wie vorher schon erwähnt, Ihnen per [hOnline = 1, 2, 3:E-Mail] [hOnline = 4:Brief] das Abstimmungsergebnis in Ihrem Heimatland und Ihren Gewinn mitteilen, falls Ihr Land ausgelost wird.",,,,,,,,,,txt
gip,W18,Page 71,0,"Bewertung dieser Umfrage
Zum Schluss möchten wir Ihnen die Gelegenheit geben, uns mitzuteilen, wie Ihnen der Fragebogen gefallen hat.",,,Bitte für jede der Fragen auf dieser Seite eine Antwort auswählen.,,Bitte für jede der Fragen auf dieser Seite eine Antwort auswählen.,,,,,txt
gip,W18,Page 71,1,"Fanden Sie den Fragebogen ...? 
interessant",,1-4-bewertung,,,,,,,,cat
gip,W18,Page 71,2,abwechslungsreich,,1-4-bewertung,,,,,,,,cat
gip,W18,Page 71,3,relevant,,1-4-bewertung,,,,,,,,cat
gip,W18,Page 71,4,lang,,1-4-bewertung,,,,,,,,cat
gip,W18,Page 71,5,schwierig,,1-4-bewertung,,,,,,,,cat
gip,W18,Page 71,6,zu persönlich,,1-4-bewertung,,,,,,,,cat
gip,W18,Page 71,7,Wie hat Ihnen die Befragung insgesamt gefallen?,,1-5-befragung-insgesamt,,,,,,,,cat
gip,W18,Page 71,8,"Haben Sie noch weitere Anmerkungen?

Hier können Sie Lob oder Kritik zum Fragebogen äußern.

Wenn Sie generell Fragen zur Studie haben oder uns etwas mitteilen möchten, können Sie uns telefonisch oder per E-Mail erreichen.
Telefon: 0800-5892604 (kostenlos aus dem deutschen Fest- und Mobilfunknetz)
E-Mail: info@gesellschaft-im-wandel.de",,,,,,,,,,chr
gip,W18,Page 72 Outro,0,"Vielen Dank für die Teilnahme an der Befragung! Sie leisten damit einen wichtigen Beitrag zur Erforschung unserer Gesellschaft. 
Für die Teilnahme an der aktuellen Befragung haben wir Ihnen 4 Euro auf Ihrem Studienkonto gutgeschrieben. 
Bitte klicken Sie auf „Ende“, um den Fragebogen zu beenden. Sie werden dann automatisch auf Ihren persönlichen Bereich der Studie weitergeleitet. 

Ihr Forschungsteam von der Universität Mannheim in Zusammenarbeit mit dem LINK Institut",,,,,,,,,,txt
gip,W19,Page 1 Introduction,0,"Herzlich Willkommen zu dieser Umfrage!
Wie bereits der Titel unserer Studie „Gesellschaft im Wandel“ sagt, möchten wir auch erforschen, welche Veränderungen und Entwicklungen sich bei den Studienteilnehmerinnen und Studienteilnehmern im Laufe der Zeit ergeben.
Daher bitten wir Sie diesen Monat, einige Fragen aus dem vergangenen Jahr erneut zu beantworten.
Die Teilnahme dauert insgesamt ungefähr 10 Minuten. Sobald Sie den Fragebogen bis zum Ende ausgefüllt haben, schreiben wir Ihnen 4 Euro auf Ihrem Studienkonto gut.
Sollten Sie Fragen haben, so können Sie uns gerne eine E-Mail schreiben oder unsere Hotline anrufen:
info@gesellschaft-im-wandel.de
0800-5892604 (kostenlos aus dem deutschen Fest- und Mobilfunknetz).
Wir wünschen Ihnen viel Freude beim Ausfüllen und danken Ihnen für die Unterstützung!
Ihr Forschungsteam der Universität Mannheim in Zusammenarbeit mit dem LINK Institut",,,,,,,,,,txt
gip,W19,Page 2,0,"Bitte überprüfen Sie, ob folgende Angaben korrekt sind.",,,,,,,,,,txt
gip,W19,Page 2,1,Vorname: [Vorname],,1-2-korrekt,,,,,,,,cat
gip,W19,Page 2,2,Nachname: [Nachname],,1-2-korrekt,,,,,,,,cat
gip,W19,Page 2,3,Geschlecht: [Geschlecht],,1-2-korrekt,,,,,,,,cat
gip,W19,Page 2,4,Geburtsjahr: [Geburtsjahr],,1-2-korrekt,,,,,,,,cat
gip,W19,Page 3,0,Bitte korrigieren Sie folgende Angaben.,,,Bitte tragen Sie Ihre Angaben vollständig ein.,,Bitte tragen Sie Ihre Angaben vollständig ein.,,AA19401= 2 (Vorname nicht korrekt) oder AA19402= 2 (Nachname nicht korrekt) oder AA19403= 2 (Geschlecht nicht korrekt) oder AA19404= 2 (Geburtsjahr nicht korrekt),,,txt
gip,W19,Page 3,1,Vorname: bisherige Angabe [Vorname],,,,,,,,,,chr
gip,W19,Page 3,2,Nachname: bisherige Angabe [Nachname],,,,,,,,,,chr
gip,W19,Page 3,3,"Geschlecht: bisherige Angabe [Geschlecht]
korrigierte Angabe",,1-2-geschlecht_1,,,,,,,,cat
gip,W19,Page 3,4,Geburtsjahr: bisherige Angabe [Geburtsjahr],,,,,,,,,,int
gip,W19,Page 3,5,"Falls Sie Anmerkungen haben, tragen Sie diese bitte hier ein:",,,,,,,,,,chr
gip,W19,Page 4,0,"Bitte überprüfen Sie, ob die angegebene Mobilfunknummer (Handy) korrekt ist.",,,,,,,Mobilfunknummer in Datenbank vorhanden,,,txt
gip,W19,Page 4,1,Mobilfunknummer: [Mobilfunknummer],,1-2-mobilnummer,,,,,,,,cat
gip,W19,Page 5,0,Bitte korrigieren Sie die folgende Mobilfunknummer.,,,,,,,AA19409 = 2 (Mobilfunknummer ist nicht korrekt),,,txt
gip,W19,Page 5,1,"Mobilfunknummer: 
[bisherige Mobilfunknummer]
korrigierte Mobilfunknummer:",,,,,,,,,,int
gip,W19,Page 6,0,"Nennen Sie uns bitte eine Mobilfunknummer (Handy), unter der wir Sie im Rahmen der Studie erreichen können, z. B. wenn Ihr E-Mail-Konto einmal voll sein sollte oder aus anderen Gründen nicht erreichbar ist.",,1-3-handynummer,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,keine Mobilfunknummer in Datenbank vorhanden,,,cat
gip,W19,Page 7,0,"Bitte überprüfen Sie, ob die angegebene Telefonnummer korrekt ist.",,,,,,,Telefonnummer in Datenbank vorhanden,,,txt
gip,W19,Page 7,1,Telefonnummer: [Telefonnummer],,1-2-telefonnummer,,,,,,,,cat
gip,W19,Page 8,0,Bitte korrigieren Sie die folgende Telefonnummer.,,,,,,,AA19411 = 2 (Telefonnummer ist nicht korrekt),,,txt
gip,W19,Page 8,1,"Telefonnummer: 
[bisherige Telefonnummer]
korrigierte Telefonnummer:",,,,,,,,,,int
gip,W19,Page 9,0,"Falls Sie auch eine Telefonnummer im Festnetz haben, tragen Sie diese bitte hier ein (mit Vorwahl).",,1-3-festnetz,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,keine Telefonnummer in Datenbank vorhanden,,,cat
gip,W19,Page 10,0,Haben Sie die deutsche Staatsangehörigkeit?,,1-3-staatsangehoerigkeit,,,,,,,,cat
gip,W19,Page 11,0,Welche ausländische/-n Staatsangehörigkeit/-en besitzen Sie?,,,Bitte geben Sie alle zutreffenden an.,,Bitte geben Sie alle zutreffenden an.,,"AA19307 != 1, -90  (nur die deutsche Staatsangehörigkeit oder != missing (-90))",,,txt
gip,W19,Page 11,1,Griechenland,,,,,,,,,,bin
gip,W19,Page 11,2,Italien,,,,,,,,,,bin
gip,W19,Page 11,3,Polen,,,,,,,,,,bin
gip,W19,Page 11,4,Russische Föderation,,,,,,,,,,bin
gip,W19,Page 11,5,Türkei,,,,,,,,,,bin
gip,W19,Page 11,6,Bosnien und Herzegowina,,,,,,,,,,bin
gip,W19,Page 11,7,Serbien,,,,,,,,,,bin
gip,W19,Page 11,8,Kroatien,,,,,,,,,,bin
gip,W19,Page 11,9,Mazedonien,,,,,,,,,,bin
gip,W19,Page 11,10,Slowenien,,,,,,,,,,bin
gip,W19,Page 11,11,Ehemaliges Jugoslawien,,,,,,,,,,bin
gip,W19,Page 11,12,"Anderes Land, und zwar:",,,,,,,,,,chr
gip,W19,Page 11,13,"Keine, bin staatenlos",,,,,,,,,,bin
gip,W19,Page 12,0,Welchen Familienstand haben Sie?,,1-5-familienstand,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,cat
gip,W19,Page 12,1,"Nur für gleichgeschlechtliche, amtlich eingetragene Lebenspartnerschaften",,6-9-familienstand,,,,,,,,cat
gip,W19,Page 13,0,"Wie viele Personen leben ständig in Ihrem Haushalt, Sie selbst eingeschlossen?

Zu Ihrem Haushalt zählen alle Personen, die hier gemeinsam wohnen und wirtschaften.
Denken Sie dabei bitte auch an alle im Haushalt lebenden Kinder.",,,Bitte tragen Sie Ihre Antwort in das Feld ein.,,Bitte tragen Sie Ihre Antwort in das Feld ein.,,,,,int
gip,W19,Page 14,0,Welches Alter und Geschlecht haben die anderen Personen in Ihrem Haushalt und in welcher Beziehung stehen sie zu Ihnen?,,,Bitte machen Sie zu jeder Person alle Angaben.,,Bitte machen Sie zu jeder Person alle Angaben.,,AA19057 > 1 (mehr als 1 Person im HH lebend),,,txt
gip,W19,Page 14,1,1. Person,,,,,,,,,,txt
gip,W19,Page 14,2,Alter,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,3,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,4,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,5,2. Person,,,,,,,,,,txt
gip,W19,Page 14,6,Alter,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,7,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,8,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,9,3. Person,,,,,,,,,,txt
gip,W19,Page 14,10,Alter,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,11,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,12,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,13,4. Person,,,,,,,,,,txt
gip,W19,Page 14,14,Alter,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,15,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,16,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,17,5. Person,,,,,,,,,,txt
gip,W19,Page 14,18,Alter,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,19,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,20,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,21,6. Person,,,,,,,,,,txt
gip,W19,Page 14,22,Alter,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,23,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,24,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,25,7. Person,,,,,,,,,,txt
gip,W19,Page 14,26,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,27,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,28,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,29,8. Person,,,,,,,,,,txt
gip,W19,Page 14,30,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,31,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,32,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,33,9. Person,,,,,,,,,,txt
gip,W19,Page 14,34,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,35,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,36,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,37,10. Person,,,,,,,,,,txt
gip,W19,Page 14,38,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,39,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,40,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,41,11. Person,,,,,,,,,,txt
gip,W19,Page 14,42,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,43,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,44,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,45,12. Person,,,,,,,,,,txt
gip,W19,Page 14,46,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,47,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,48,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,49,13. Person,,,,,,,,,,txt
gip,W19,Page 14,50,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,51,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,52,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,53,14. Person,,,,,,,,,,txt
gip,W19,Page 14,54,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,55,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,56,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,57,15. Person,,,,,,,,,,txt
gip,W19,Page 14,58,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,59,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,60,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,61,16. Person,,,,,,,,,,txt
gip,W19,Page 14,62,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,63,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,64,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,65,17. Person,,,,,,,,,,txt
gip,W19,Page 14,66,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,67,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,68,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,69,18. Person,,,,,,,,,,txt
gip,W19,Page 14,70,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,71,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,72,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
gip,W19,Page 14,73,19. Person,,,,,,,,,,txt
gip,W19,Page 14,74,Alter:,,1-8-alter,,,,,,,,cat
gip,W19,Page 14,75,Geschlecht,,1-2-geschlecht_2,,,,,,,,cat
gip,W19,Page 14,76,Diese Person ist mein(e)/ein(e)…,,1-10-Beziehung,,,,,,,,cat
